Num_env,Nom_env,Num_rec,Nom_rec,Enlace,Periodo,Cap,Real,Img
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,01.__2021,"1,480.00",0,0.03
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,02.__2022,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,03.__2023,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,04.__2024,224,2.06,262.8
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,05.__2025,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,06.__2026,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,07.__2027,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,08.__2028,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,09.__2029,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,10.__2030,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,11.__2031,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,12.__2032,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,13.__2033,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,14.__2034,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,15.__2035,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,16.__2036,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,17.__2037,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,18.__2038,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,19.__2039,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,20.__2040,0,0,0
24,1ROMAYO,31,AGUASCAL,1ROM-AGUA,21.__2041,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,01.__2021,"1,500.00",0,0.01
31,AGUASCAL,32,LEON,AGUA-LEON,02.__2022,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,03.__2023,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,04.__2024,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,05.__2025,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,06.__2026,350,0.69,73.39
31,AGUASCAL,32,LEON,AGUA-LEON,07.__2027,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,08.__2028,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,09.__2029,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,10.__2030,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,11.__2031,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,12.__2032,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,13.__2033,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,14.__2034,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,15.__2035,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,16.__2036,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,17.__2037,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,18.__2038,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,19.__2039,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,20.__2040,0,0,0
31,AGUASCAL,32,LEON,AGUA-LEON,21.__2041,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,01.__2021,"1,300.00",0,0.01
31,AGUASCAL,33,SLP,AGUA-SLP,02.__2022,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,03.__2023,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,04.__2024,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,05.__2025,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,06.__2026,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,07.__2027,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,08.__2028,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,09.__2029,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,10.__2030,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,11.__2031,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,12.__2032,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,13.__2033,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,14.__2034,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,15.__2035,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,16.__2036,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,17.__2037,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,18.__2038,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,19.__2039,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,20.__2040,0,0,0
31,AGUASCAL,33,SLP,AGUA-SLP,21.__2041,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,01.__2021,565,0,0.02
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,02.__2022,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,03.__2023,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,04.__2024,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,05.__2025,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,06.__2026,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,07.__2027,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,08.__2028,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,09.__2029,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,10.__2030,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,11.__2031,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,12.__2032,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,13.__2033,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,14.__2034,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,15.__2035,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,16.__2036,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,17.__2037,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,18.__2038,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,19.__2039,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,20.__2040,0,0,0
15,CAMARGO,14,CHIHUAHUA,CAMA-CHIH,21.__2041,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,01.__2021,440,0.01,0.04
2,CANANEA,1,SEISABRIL,CANA-6ABR,02.__2022,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,03.__2023,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,04.__2024,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,05.__2025,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,06.__2026,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,07.__2027,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,08.__2028,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,09.__2029,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,10.__2030,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,11.__2031,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,12.__2032,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,13.__2033,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,14.__2034,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,15.__2035,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,16.__2036,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,17.__2037,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,18.__2038,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,19.__2039,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,20.__2040,0,0,0
2,CANANEA,1,SEISABRIL,CANA-6ABR,21.__2041,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,01.__2021,720,0,0.06
36,CARAPAN,39,LCARDENAS,CARA-LCAR,02.__2022,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,03.__2023,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,04.__2024,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,05.__2025,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,06.__2026,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,07.__2027,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,08.__2028,530,0,0.03
36,CARAPAN,39,LCARDENAS,CARA-LCAR,09.__2029,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,10.__2030,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,11.__2031,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,12.__2032,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,13.__2033,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,14.__2034,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,15.__2035,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,16.__2036,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,17.__2037,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,18.__2038,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,19.__2039,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,20.__2040,0,0,0
36,CARAPAN,39,LCARDENAS,CARA-LCAR,21.__2041,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,01.__2021,700,0,0.02
36,CARAPAN,34,SALAMANCA,CARA-SALM,02.__2022,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,03.__2023,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,04.__2024,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,05.__2025,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,06.__2026,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,07.__2027,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,08.__2028,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,09.__2029,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,10.__2030,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,11.__2031,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,12.__2032,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,13.__2033,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,14.__2034,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,15.__2035,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,16.__2036,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,17.__2037,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,18.__2038,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,19.__2039,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,20.__2040,0,0,0
36,CARAPAN,34,SALAMANCA,CARA-SALM,21.__2041,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,01.__2021,"2,250.00",0,0.02
40,CENTRO,45,POZARICA,CENT-POZA,02.__2022,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,03.__2023,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,04.__2024,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,05.__2025,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,06.__2026,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,07.__2027,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,08.__2028,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,09.__2029,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,10.__2030,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,11.__2031,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,12.__2032,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,13.__2033,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,14.__2034,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,15.__2035,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,16.__2036,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,17.__2037,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,18.__2038,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,19.__2039,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,20.__2040,0,0,0
40,CENTRO,45,POZARICA,CENT-POZA,21.__2041,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,01.__2021,"2,850.00",0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,02.__2022,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,03.__2023,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,04.__2024,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,05.__2025,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,06.__2026,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,07.__2027,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,08.__2028,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,09.__2029,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,10.__2030,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,11.__2031,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,12.__2032,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,13.__2033,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,14.__2034,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,15.__2035,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,16.__2036,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,17.__2037,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,18.__2038,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,19.__2039,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,20.__2040,0,0,0
40,CENTRO,47,PUEBLA,CENT-PUEB,21.__2041,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,01.__2021,"1,350.00",0,0.02
8,CULIACAN,9,MAZATLAN,CUL-MAZ,02.__2022,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,03.__2023,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,04.__2024,200,2.08,223.39
8,CULIACAN,9,MAZATLAN,CUL-MAZ,05.__2025,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,06.__2026,520,0.01,0.06
8,CULIACAN,9,MAZATLAN,CUL-MAZ,07.__2027,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,08.__2028,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,09.__2029,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,10.__2030,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,11.__2031,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,12.__2032,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,13.__2033,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,14.__2034,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,15.__2035,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,16.__2036,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,17.__2037,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,18.__2038,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,19.__2039,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,20.__2040,0,0,0
8,CULIACAN,9,MAZATLAN,CUL-MAZ,21.__2041,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,01.__2021,55,0.04,0.16
69,CHETUMAL,70,BELICE,CHET-BELI,02.__2022,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,03.__2023,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,04.__2024,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,05.__2025,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,06.__2026,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,07.__2027,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,08.__2028,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,09.__2029,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,10.__2030,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,11.__2031,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,12.__2032,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,13.__2033,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,14.__2034,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,15.__2035,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,16.__2036,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,17.__2037,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,18.__2038,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,19.__2039,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,20.__2040,0,0,0
69,CHETUMAL,70,BELICE,CHET-BELI,21.__2041,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,01.__2021,500,0,0.02
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,02.__2022,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,03.__2023,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,04.__2024,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,05.__2025,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,06.__2026,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,07.__2027,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,08.__2028,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,09.__2029,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,10.__2030,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,11.__2031,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,12.__2032,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,13.__2033,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,14.__2034,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,15.__2035,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,16.__2036,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,17.__2037,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,18.__2038,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,19.__2039,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,20.__2040,0,0,0
14,CHIHUAHUA,13,CUAUHTEMO,CHIH-CUAU,21.__2041,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,01.__2021,450,0.01,0.14
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,02.__2022,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,03.__2023,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,04.__2024,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,05.__2025,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,06.__2026,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,07.__2027,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,08.__2028,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,09.__2029,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,10.__2030,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,11.__2031,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,12.__2032,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,13.__2033,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,14.__2034,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,15.__2035,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,16.__2036,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,17.__2037,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,18.__2038,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,19.__2039,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,20.__2040,0,0,0
14,CHIHUAHUA,18,RIOESCOND,CHIH-RIOE,21.__2041,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,01.__2021,"1,350.00",0,0.01
41,DONATOGUE,40,CENTRO,DOGU-CENT,02.__2022,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,03.__2023,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,04.__2024,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,05.__2025,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,06.__2026,100,0,0.03
41,DONATOGUE,40,CENTRO,DOGU-CENT,07.__2027,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,08.__2028,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,09.__2029,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,10.__2030,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,11.__2031,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,12.__2032,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,13.__2033,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,14.__2034,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,15.__2035,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,16.__2036,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,17.__2037,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,18.__2038,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,19.__2039,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,20.__2040,0,0,0
41,DONATOGUE,40,CENTRO,DOGU-CENT,21.__2041,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,01.__2021,"2,525.00",0,0.01
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,02.__2022,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,03.__2023,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,04.__2024,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,05.__2025,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,06.__2026,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,07.__2027,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,08.__2028,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,09.__2029,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,10.__2030,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,11.__2031,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,12.__2032,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,13.__2033,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,14.__2034,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,15.__2035,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,16.__2036,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,17.__2037,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,18.__2038,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,19.__2039,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,20.__2040,0,0,0
41,DONATOGUE,39,LCARDENAS,DOGU-LCAR,21.__2041,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,01.__2021,319,0.02,0.2
16,DURANGO,31,AGUASCAL,DUR-AGUA,02.__2022,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,03.__2023,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,04.__2024,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,05.__2025,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,06.__2026,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,07.__2027,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,08.__2028,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,09.__2029,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,10.__2030,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,11.__2031,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,12.__2032,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,13.__2033,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,14.__2034,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,15.__2035,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,16.__2036,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,17.__2037,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,18.__2038,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,19.__2039,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,20.__2040,0,0,0
16,DURANGO,31,AGUASCAL,DUR-AGUA,21.__2041,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,01.__2021,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,02.__2022,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,03.__2023,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,04.__2024,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,05.__2025,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,06.__2026,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,07.__2027,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,08.__2028,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,09.__2029,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,10.__2030,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,11.__2031,0,0,0
63,DZITNUP,65,CANCUN,DZT-CANC,12.__2032,0,0,0
